id,factor_id/id,item_id/id,votes,result
factor_result_955,factor_925,item_1,1,100.000
factor_result_824,factor_707,item_1,1,100.000
factor_result_347,factor_875,item_1,1,0.000
factor_result_701,factor_561,item_1,1,100.000
factor_result_604,factor_489,item_1,2,100.000
factor_result_79,factor_59,item_1,1,100.000
factor_result_226,factor_214,item_1,1,100.000
factor_result_972,factor_963,item_1,1,100.000
factor_result_127,factor_112,item_1,1,100.000
factor_result_219,factor_206,item_1,1,100.000
factor_result_607,factor_493,item_1,1,100.000
factor_result_943,factor_911,item_1,1,100.000
factor_result_963,factor_934,item_1,1,100.000
factor_result_460,factor_384,item_1,1,100.000
factor_result_193,factor_173,item_1,1,100.000
factor_result_225,factor_213,item_1,1,100.000
factor_result_954,factor_924,item_1,1,100.000
factor_result_471,factor_392,item_1,1,100.000
factor_result_539,factor_848,item_1,1,100.000
factor_result_264,factor_253,item_1,1,100.000
factor_result_902,factor_801,item_1,1,100.000
factor_result_75,factor_54,item_1,1,0.000
factor_result_641,factor_510,item_1,2,50.000
factor_result_87,factor_69,item_1,1,0.000
factor_result_116,factor_99,item_1,1,100.000
factor_result_793,factor_671,item_1,1,100.000
factor_result_597,factor_481,item_1,2,100.000
factor_result_28,factor_9,item_1,1,100.000
factor_result_501,factor_428,item_1,1,100.000
factor_result_515,factor_434,item_1,1,100.000
factor_result_335,factor_302,item_1,1,100.000
factor_result_690,factor_548,item_1,1,0.000
factor_result_452,factor_374,item_1,1,100.000
factor_result_827,factor_710,item_1,1,100.000
factor_result_118,factor_101,item_1,1,100.000
factor_result_5096,factor_1020,item_1,1,0.000
factor_result_84,factor_65,item_1,1,100.000
factor_result_773,factor_647,item_1,1,100.000
factor_result_614,factor_501,item_1,1,100.000
factor_result_927,factor_892,item_1,1,100.000
factor_result_779,factor_655,item_1,1,100.000
factor_result_682,factor_542,item_1,1,100.000
factor_result_537,factor_845,item_1,1,100.000
factor_result_166,factor_151,item_1,1,100.000
factor_result_879,factor_766,item_1,1,100.000
factor_result_487,factor_411,item_1,1,100.000
factor_result_720,factor_585,item_1,1,100.000
factor_result_785,factor_662,item_1,1,100.000
factor_result_603,factor_488,item_1,1,100.000
factor_result_192,factor_172,item_1,1,100.000
factor_result_903,factor_802,item_1,1,100.000
factor_result_783,factor_660,item_1,1,100.000
factor_result_612,factor_498,item_1,1,100.000
factor_result_840,factor_724,item_1,1,100.000
factor_result_411,factor_965,item_1,1,100.000
factor_result_154,factor_137,item_1,2,50.000
factor_result_188,factor_167,item_1,1,100.000
factor_result_945,factor_914,item_1,1,100.000
factor_result_726,factor_593,item_1,1,100.000
factor_result_741,factor_608,item_1,1,100.000
factor_result_254,factor_240,item_1,1,100.000
factor_result_36,factor_19,item_1,1,100.000
factor_result_688,factor_546,item_1,1,100.000
factor_result_153,factor_135,item_1,1,0.000
factor_result_5016,factor_1004,item_1,1,100.000
factor_result_909,factor_808,item_1,1,0.000
factor_result_905,factor_804,item_1,1,0.000
factor_result_308,factor_866,item_1,1,100.000
factor_result_935,factor_902,item_1,1,100.000
factor_result_781,factor_658,item_1,1,100.000
factor_result_491,factor_416,item_1,1,100.000
factor_result_5131,factor_1027,item_1,1,0.000
factor_result_163,factor_148,item_1,1,100.000
factor_result_174,factor_161,item_1,1,100.000
factor_result_758,factor_629,item_1,1,0.000
factor_result_26,factor_7,item_1,1,100.000
factor_result_579,factor_467,item_1,1,100.000
factor_result_495,factor_420,item_1,1,100.000
factor_result_724,factor_590,item_1,1,0.000
factor_result_735,factor_600,item_1,1,100.000
factor_result_820,factor_702,item_1,1,100.000
factor_result_489,factor_413,item_1,1,100.000
factor_result_566,factor_453,item_1,1,100.000
factor_result_776,factor_652,item_1,1,100.000
factor_result_872,factor_757,item_1,1,100.000
factor_result_816,factor_697,item_1,1,100.000
factor_result_973,factor_964,item_1,1,100.000
factor_result_144,factor_124,item_1,1,100.000
factor_result_797,factor_675,item_1,1,100.000
factor_result_262,factor_251,item_1,1,100.000
factor_result_524,factor_833,item_1,1,100.000
factor_result_964,factor_935,item_1,1,100.000
factor_result_792,factor_670,item_1,1,100.000
factor_result_499,factor_424,item_1,1,100.000
factor_result_733,factor_598,item_1,1,100.000
factor_result_453,factor_375,item_1,1,100.000
factor_result_86,factor_67,item_1,1,100.000
factor_result_173,factor_160,item_1,1,100.000
factor_result_463,factor_400,item_1,1,100.000
factor_result_968,factor_958,item_1,1,100.000
factor_result_877,factor_763,item_1,1,100.000
factor_result_131,factor_117,item_1,1,100.000
factor_result_486,factor_409,item_1,2,100.000
factor_result_207,factor_190,item_1,1,100.000
factor_result_738,factor_604,item_1,1,100.000
factor_result_826,factor_709,item_1,1,100.000
factor_result_241,factor_223,item_1,1,100.000
factor_result_652,factor_524,item_1,1,100.000
factor_result_34,factor_17,item_1,1,100.000
factor_result_99,factor_84,item_1,1,100.000
factor_result_934,factor_900,item_1,1,100.000
factor_result_128,factor_113,item_1,1,100.000
factor_result_751,factor_621,item_1,1,100.000
factor_result_870,factor_755,item_1,1,100.000
factor_result_675,factor_774,item_1,1,100.000
factor_result_780,factor_657,item_1,1,100.000
factor_result_829,factor_712,item_1,1,100.000
factor_result_873,factor_758,item_1,1,100.000
factor_result_672,factor_771,item_1,1,100.000
factor_result_5176,factor_1036,item_1,1,0.000
factor_result_615,factor_502,item_1,1,100.000
factor_result_455,factor_378,item_1,1,100.000
factor_result_536,factor_846,item_1,1,100.000
factor_result_239,factor_220,item_1,1,100.000
factor_result_91,factor_74,item_1,1,100.000
factor_result_525,factor_834,item_1,1,100.000
factor_result_5101,factor_1021,item_1,1,0.000
factor_result_413,factor_967,item_1,1,100.000
factor_result_530,factor_839,item_1,1,0.000
factor_result_746,factor_614,item_1,1,100.000
factor_result_595,factor_479,item_1,1,100.000
factor_result_593,factor_477,item_1,1,100.000
factor_result_535,factor_844,item_1,1,100.000
factor_result_921,factor_821,item_1,1,100.000
factor_result_496,factor_421,item_1,1,100.000
factor_result_420,factor_341,item_1,1,100.000
factor_result_121,factor_105,item_1,1,100.000
factor_result_5091,factor_1019,item_1,1,100.000
factor_result_605,factor_490,item_1,2,100.000
factor_result_120,factor_103,item_1,1,100.000
factor_result_383,factor_948,item_1,1,100.000
factor_result_965,factor_955,item_1,1,100.000
factor_result_160,factor_144,item_1,1,0.000
factor_result_30,factor_12,item_1,1,100.000
factor_result_745,factor_613,item_1,1,100.000
factor_result_904,factor_803,item_1,1,100.000
factor_result_876,factor_762,item_1,1,100.000
factor_result_899,factor_798,item_1,1,100.000
factor_result_761,factor_633,item_1,1,100.000
factor_result_39,factor_23,item_1,1,100.000
factor_result_472,factor_394,item_1,1,100.000
factor_result_599,factor_483,item_1,2,50.000
factor_result_871,factor_756,item_1,1,100.000
factor_result_304,factor_862,item_1,1,100.000
factor_result_312,factor_287,item_1,1,100.000
factor_result_256,factor_243,item_1,1,100.000
factor_result_941,factor_909,item_1,1,100.000
factor_result_57,factor_31,item_1,1,100.000
factor_result_384,factor_949,item_1,1,100.000
factor_result_763,factor_635,item_1,1,100.000
factor_result_63,factor_38,item_1,1,0.000
factor_result_516,factor_435,item_1,1,100.000
factor_result_648,factor_519,item_1,1,100.000
factor_result_959,factor_929,item_1,1,100.000
factor_result_786,factor_664,item_1,1,100.000
factor_result_429,factor_352,item_1,1,100.000
factor_result_859,factor_744,item_1,1,100.000
factor_result_216,factor_202,item_1,1,100.000
factor_result_208,factor_192,item_1,1,100.000
factor_result_649,factor_520,item_1,1,100.000
factor_result_609,factor_495,item_1,1,100.000
factor_result_832,factor_715,item_1,1,100.000
factor_result_449,factor_370,item_1,1,100.000
factor_result_855,factor_739,item_1,1,100.000
factor_result_749,factor_618,item_1,1,100.000
factor_result_313,factor_289,item_1,1,20.000
factor_result_200,factor_182,item_1,1,100.000
factor_result_209,factor_193,item_1,1,100.000
factor_result_345,factor_873,item_1,1,100.000
factor_result_970,factor_960,item_1,1,100.000
factor_result_706,factor_568,item_1,1,100.000
factor_result_167,factor_153,item_1,1,100.000
factor_result_27,factor_8,item_1,1,100.000
factor_result_717,factor_581,item_1,1,100.000
factor_result_88,factor_70,item_1,1,100.000
factor_result_541,factor_850,item_1,1,100.000
factor_result_759,factor_630,item_1,1,100.000
factor_result_946,factor_915,item_1,1,100.000
factor_result_787,factor_665,item_1,1,100.000
factor_result_311,factor_286,item_1,1,100.000
factor_result_914,factor_813,item_1,1,100.000
factor_result_529,factor_838,item_1,1,100.000
factor_result_750,factor_620,item_1,1,100.000
factor_result_753,factor_623,item_1,1,100.000
factor_result_601,factor_486,item_1,1,100.000
factor_result_148,factor_129,item_1,1,100.000
factor_result_466,factor_403,item_1,2,50.000
factor_result_483,factor_406,item_1,2,50.000
factor_result_522,factor_442,item_1,3,75.000
factor_result_908,factor_807,item_1,1,0.000
factor_result_808,factor_688,item_1,1,100.000
factor_result_691,factor_549,item_1,1,100.000
factor_result_810,factor_690,item_1,1,100.000
factor_result_800,factor_679,item_1,1,100.000
factor_result_569,factor_457,item_1,1,100.000
factor_result_671,factor_770,item_1,1,100.000
factor_result_406,factor_328,item_1,1,100.000
factor_result_547,factor_856,item_1,1,100.000
factor_result_546,factor_855,item_1,1,100.000
factor_result_953,factor_923,item_1,1,100.000
factor_result_725,factor_591,item_1,1,0.000
factor_result_337,factor_305,item_1,1,100.000
factor_result_565,factor_452,item_1,1,0.000
factor_result_80,factor_60,item_1,1,100.000
factor_result_928,factor_893,item_1,1,100.000
factor_result_419,factor_340,item_1,1,100.000
factor_result_195,factor_175,item_1,1,100.000
factor_result_545,factor_854,item_1,1,100.000
factor_result_59,factor_33,item_1,1,100.000
factor_result_528,factor_837,item_1,1,100.000
factor_result_907,factor_806,item_1,1,0.000
factor_result_852,factor_736,item_1,1,100.000
factor_result_307,factor_865,item_1,1,100.000
factor_result_250,factor_235,item_1,1,100.000
factor_result_967,factor_957,item_1,1,100.000
factor_result_563,factor_830,item_1,1,100.000
factor_result_762,factor_634,item_1,1,100.000
factor_result_467,factor_387,item_1,1,100.000
factor_result_114,factor_96,item_1,1,100.000
factor_result_698,factor_557,item_1,1,100.000
factor_result_971,factor_961,item_1,1,100.000
factor_result_772,factor_646,item_1,1,100.000
factor_result_813,factor_694,item_1,1,100.000
factor_result_237,factor_218,item_1,1,100.000
factor_result_543,factor_852,item_1,1,100.000
factor_result_839,factor_723,item_1,1,100.000
factor_result_893,factor_792,item_1,1,100.000
factor_result_98,factor_82,item_1,1,100.000
factor_result_194,factor_174,item_1,1,100.000
factor_result_165,factor_150,item_1,1,100.000
factor_result_923,factor_823,item_1,1,0.000
factor_result_70,factor_48,item_1,2,50.000
factor_result_760,factor_631,item_1,1,100.000
factor_result_939,factor_906,item_1,1,100.000
factor_result_658,factor_531,item_1,1,100.000
factor_result_933,factor_899,item_1,1,100.000
factor_result_703,factor_564,item_1,1,100.000
factor_result_942,factor_910,item_1,1,100.000
factor_result_123,factor_107,item_1,1,100.000
factor_result_548,factor_857,item_1,1,100.000
factor_result_110,factor_91,item_1,1,100.000
factor_result_450,factor_371,item_1,1,100.000
factor_result_722,factor_588,item_1,1,0.000
factor_result_897,factor_796,item_1,1,100.000
factor_result_428,factor_351,item_1,1,100.000
factor_result_882,factor_769,item_1,1,100.000
factor_result_146,factor_127,item_1,1,100.000
factor_result_693,factor_551,item_1,1,100.000
factor_result_404,factor_326,item_1,1,100.000
factor_result_646,factor_516,item_1,1,100.000
factor_result_583,factor_472,item_1,1,100.000
factor_result_542,factor_851,item_1,1,100.000
factor_result_944,factor_912,item_1,1,0.000
factor_result_856,factor_740,item_1,1,100.000
factor_result_576,factor_463,item_1,1,100.000
factor_result_336,factor_303,item_1,1,100.000
factor_result_244,factor_227,item_1,1,100.000
factor_result_795,factor_673,item_1,1,100.000
factor_result_931,factor_897,item_1,1,100.000
factor_result_885,factor_784,item_1,1,100.000
factor_result_5136,factor_1028,item_1,1,0.000
factor_result_159,factor_143,item_1,1,100.000
factor_result_494,factor_419,item_1,1,100.000
factor_result_862,factor_748,item_1,1,100.000
factor_result_5146,factor_1030,item_1,1,100.000
factor_result_926,factor_891,item_1,1,100.000
factor_result_821,factor_703,item_1,1,100.000
factor_result_78,factor_58,item_1,1,100.000
factor_result_300,factor_858,item_1,1,100.000
factor_result_938,factor_905,item_1,1,100.000
factor_result_257,factor_244,item_1,1,100.000
factor_result_538,factor_847,item_1,1,100.000
factor_result_205,factor_188,item_1,1,100.000
factor_result_837,factor_720,item_1,1,100.000
factor_result_757,factor_628,item_1,1,100.000
factor_result_752,factor_622,item_1,1,100.000
factor_result_742,factor_609,item_1,1,100.000
factor_result_736,factor_602,item_1,1,100.000
factor_result_678,factor_538,item_1,1,100.000
factor_result_468,factor_389,item_1,1,100.000
factor_result_356,factor_884,item_1,1,100.000
factor_result_334,factor_301,item_1,1,100.000
factor_result_5036,factor_1008,item_1,1,0.000
factor_result_222,factor_210,item_1,1,100.000
factor_result_520,factor_440,item_1,2,100.000
factor_result_884,factor_783,item_1,1,0.000
factor_result_141,factor_121,item_1,1,100.000
factor_result_69,factor_46,item_1,1,0.000
factor_result_124,factor_108,item_1,1,100.000
factor_result_709,factor_571,item_1,1,100.000
factor_result_616,factor_809,item_1,1,100.000
factor_result_692,factor_550,item_1,1,100.000
factor_result_704,factor_565,item_1,1,100.000
factor_result_711,factor_574,item_1,1,100.000
factor_result_374,factor_939,item_1,1,100.000
factor_result_117,factor_100,item_1,1,0.000
factor_result_847,factor_732,item_1,1,100.000
factor_result_161,factor_146,item_1,1,100.000
factor_result_125,factor_109,item_1,1,100.000
factor_result_456,factor_379,item_1,1,100.000
factor_result_895,factor_794,item_1,1,100.000
factor_result_94,factor_77,item_1,2,50.000
factor_result_423,factor_344,item_1,1,100.000
factor_result_864,factor_750,item_1,1,100.000
factor_result_403,factor_325,item_1,1,100.000
factor_result_860,factor_745,item_1,1,100.000
factor_result_898,factor_797,item_1,1,100.000
factor_result_408,factor_331,item_1,1,100.000
factor_result_474,factor_396,item_1,1,100.000
factor_result_5046,factor_1010,item_1,2,100.000
factor_result_719,factor_584,item_1,1,100.000
factor_result_985,factor_985,item_1,1,0.000
factor_result_76,factor_56,item_1,1,100.000
factor_result_198,factor_179,item_1,1,100.000
factor_result_5141,factor_1029,item_1,1,100.000
factor_result_936,factor_903,item_1,1,100.000
factor_result_82,factor_62,item_1,2,50.000
factor_result_386,factor_951,item_1,1,100.000
factor_result_817,factor_698,item_1,1,100.000
factor_result_111,factor_92,item_1,1,100.000
factor_result_806,factor_686,item_1,1,100.000
factor_result_55,factor_29,item_1,1,100.000
factor_result_473,factor_395,item_1,1,100.000
factor_result_445,factor_365,item_1,1,100.000
factor_result_559,factor_826,item_1,1,100.000
factor_result_960,factor_930,item_1,1,100.000
factor_result_969,factor_959,item_1,1,100.000
factor_result_842,factor_726,item_1,1,0.000
factor_result_888,factor_787,item_1,1,100.000
factor_result_399,factor_320,item_1,1,100.000
factor_result_600,factor_484,item_1,2,50.000
factor_result_925,factor_890,item_1,1,100.000
factor_result_557,factor_824,item_1,1,100.000
factor_result_315,factor_291,item_1,1,20.000
factor_result_771,factor_645,item_1,1,100.000
factor_result_217,factor_203,item_1,1,100.000
factor_result_101,factor_86,item_1,1,100.000
factor_result_266,factor_255,item_1,1,100.000
factor_result_414,factor_968,item_1,1,0.000
factor_result_5111,factor_1023,item_1,1,0.000
factor_result_937,factor_904,item_1,1,100.000
factor_result_560,factor_827,item_1,1,100.000
factor_result_915,factor_814,item_1,1,100.000
factor_result_401,factor_322,item_1,1,100.000
factor_result_402,factor_323,item_1,1,100.000
factor_result_922,factor_822,item_1,1,100.000
factor_result_734,factor_599,item_1,1,100.000
factor_result_246,factor_229,item_1,1,100.000
factor_result_527,factor_836,item_1,1,100.000
factor_result_737,factor_603,item_1,1,100.000
factor_result_426,factor_348,item_1,1,100.000
factor_result_375,factor_940,item_1,1,100.000
factor_result_492,factor_417,item_1,1,100.000
factor_result_476,factor_398,item_1,1,100.000
factor_result_708,factor_570,item_1,1,100.000
factor_result_740,factor_607,item_1,1,100.000
factor_result_835,factor_718,item_1,1,100.000
factor_result_699,factor_559,item_1,1,100.000
factor_result_158,factor_142,item_1,1,100.000
factor_result_169,factor_155,item_1,1,100.000
factor_result_71,factor_49,item_1,1,0.000
factor_result_845,factor_730,item_1,1,100.000
factor_result_251,factor_237,item_1,1,100.000
factor_result_822,factor_704,item_1,1,100.000
factor_result_162,factor_147,item_1,1,100.000
factor_result_819,factor_701,item_1,1,100.000
factor_result_838,factor_721,item_1,1,100.000
factor_result_247,factor_231,item_1,1,100.000
factor_result_743,factor_611,item_1,1,100.000
factor_result_650,factor_521,item_1,1,100.000
factor_result_430,factor_353,item_1,1,100.000
factor_result_5116,factor_1024,item_1,1,100.000
factor_result_382,factor_947,item_1,1,100.000
factor_result_33,factor_16,item_1,1,100.000
